trip_id,user_id,sex,age,date,station_code_origin,station_code_destination,duration_m
32227571,2722627,M,55,2024-01,GDL-207,GDL-067,2
32227570,743462,F,35,2024-01,GDL-067,GDL-060,5
32227569,247737,M,64,2024-01,GDL-189,GDL-163,9
32227568,2137344,F,35,2024-01,GDL-028,GDL-063,9
32227567,21605,M,44,2024-01,GDL-015,GDL-015,8
32227566,2147742,F,26,2024-01,GDL-129,GDL-125,4
32227565,2614634,M,28,2024-01,GDL-217,GDL-127,7
32227564,312301,M,58,2024-01,GDL-015,GDL-065,11
32227563,454306,M,34,2024-01,GDL-221,GDL-202,7
32227562,2731344,F,19,2024-01,GDL-241,GDL-243,3
32227561,1163105,F,37,2024-01,GDL-015,GDL-065,11
32227560,207630,F,46,2024-01,GDL-059,GDL-111,17
32227559,153646,M,32,2024-01,GDL-115,ZPN-025,27
32227558,2644312,M,26,2024-01,GDL-208,GDL-211,2
32227557,2556246,M,24,2024-01,GDL-267,GDL-188,13
32227556,2240101,F,34,2024-01,GDL-196,GDL-027,8
32227555,2236644,M,25,2024-01,GDL-078,GDL-037,12
32227554,2122437,M,38,2024-01,ZPN-003,ZPN-054,14
32227553,750624,M,28,2024-01,GDL-023,GDL-006,9
32227552,1630260,M,23,2024-01,GDL-083,GDL-057,6
32227551,1314145,F,23,2024-01,GDL-182,GDL-104,8
32227550,2410637,F,23,2024-01,GDL-061,GDL-084,7
32227549,1110236,M,23,2024-01,GDL-083,GDL-049,5
32227548,150640,M,44,2024-01,GDL-257,GDL-260,2
32227547,1777261,F,50,2024-01,GDL-130,GDL-132,5
32227546,1347764,F,28,2024-01,GDL-004,ZPN-070,12
32227545,705721,M,53,2024-01,GDL-100,GDL-130,15
32227544,2132441,F,26,2024-01,GDL-127,GDL-139,6
32227543,2571641,F,29,2024-01,GDL-049,GDL-040,8
32227542,1123747,M,24,2024-01,GDL-106,GDL-080,12
32227541,1563711,F,30,2024-01,GDL-225,GDL-164,4
32227540,437522,M,51,2024-01,GDL-262,GDL-198,20
32227539,1640601,M,26,2024-01,GDL-093,GDL-018,7
32227538,1734626,M,22,2024-01,GDL-078,GDL-026,7
32227537,2556623,M,40,2024-01,GDL-043,GDL-065,2
32227536,52347,M,35,2024-01,GDL-074,GDL-050,3
32227535,105162,M,30,2024-01,GDL-174,GDL-157,6
32227534,2563102,M,39,2024-01,GDL-050,GDL-028,8
32227533,1655651,F,24,2024-01,ZPN-003,ZPN-006,6
32227532,3342312,M,22,2024-01,GDL-026,GDL-128,18
32227531,2753044,M,51,2024-01,GDL-266,GDL-053,5
32227529,2235305,F,24,2024-01,TLQ-009,GDL-194,7
32227528,1620017,M,23,2024-01,ZPN-020,ZPN-054,10
32227527,631050,M,39,2024-01,GDL-004,GDL-204,20
32227526,1652313,F,27,2024-01,GDL-002,GDL-063,4
32227525,617003,M,63,2024-01,GDL-098,GDL-202,7
32227524,372672,M,31,2024-01,ZPN-002,ZPN-056,7
32227522,2412556,F,30,2024-01,GDL-212,GDL-004,6
32227521,2234122,M,26,2024-01,GDL-094,ZPN-056,12
32227520,2755035,M,19,2024-01,GDL-026,GDL-052,4
32227519,203153,M,40,2024-01,GDL-132,GDL-049,10
32227518,205050,F,39,2024-01,GDL-069,GDL-022,9
32227516,1220241,M,48,2024-01,GDL-215,GDL-025,17
32227515,2735455,M,27,2024-01,TLQ-012,TLQ-009,4
32227514,412657,M,63,2024-01,GDL-184,GDL-163,5
32227512,2266267,M,27,2024-01,GDL-199,GDL-021,11
32227511,1473673,M,38,2024-01,GDL-056,GDL-202,14
32227510,2555617,M,22,2024-01,ZPN-048,ZPN-051,12
32227509,2350635,M,46,2024-01,GDL-009,GDL-015,10
32227508,2407666,F,47,2024-01,GDL-009,GDL-198,29
32227507,2534576,M,32,2024-01,GDL-208,GDL-136,12
32227506,3346222,M,24,2024-01,GDL-001,GDL-023,16
32227505,445442,M,39,2024-01,GDL-093,GDL-103,6
32227503,2641004,F,23,2024-01,ZPN-048,ZPN-051,7
32227502,430763,M,27,2024-01,ZPN-023,ZPN-012,3
32227501,272143,F,43,2024-01,GDL-099,GDL-111,6
32227500,476355,F,31,2024-01,ZPN-048,ZPN-051,5
32227499,2265775,M,30,2024-01,GDL-244,GDL-252,8
32227498,2765524,F,22,2024-01,GDL-075,GDL-053,5
32227497,1201715,F,21,2024-01,GDL-075,GDL-053,5
32227495,2413573,F,23,2024-01,GDL-006,GDL-072,16
32227494,2202263,F,41,2024-01,GDL-275,GDL-184,3
32227493,1145524,M,28,2024-01,GDL-174,GDL-142,5
32227492,567124,F,22,2024-01,ZPN-048,ZPN-051,7
32227491,2757342,F,25,2024-01,ZPN-048,ZPN-051,6
32227490,27200,M,42,2024-01,GDL-057,GDL-252,6
32227488,2516277,F,21,2024-01,GDL-106,GDL-080,17
32227487,2722340,M,39,2024-01,GDL-090,GDL-109,22
32227486,613761,F,37,2024-01,GDL-022,GDL-061,6
32227485,2053271,M,24,2024-01,GDL-049,GDL-047,6
32227484,1327747,M,49,2024-01,GDL-054,GDL-036,8
32227483,1266147,F,30,2024-01,GDL-262,GDL-129,28
32227482,707233,F,29,2024-01,GDL-085,GDL-102,12
32227481,2331456,M,48,2024-01,GDL-256,GDL-108,10
32227480,1656030,F,32,2024-01,ZPN-023,ZPN-018,4
32227479,2555377,M,27,2024-01,GDL-089,GDL-004,6
32227478,664375,M,56,2024-01,GDL-097,GDL-056,19
32227476,153566,M,41,2024-01,GDL-182,GDL-113,3
32227475,1377775,F,22,2024-01,GDL-102,GDL-032,15
32227474,700441,M,34,2024-01,GDL-002,GDL-133,7
32227473,121074,F,31,2024-01,ZPN-052,ZPN-012,5
32227472,1313160,F,51,2024-01,ZPN-052,ZPN-048,5
32227471,2122753,F,20,2024-01,ZPN-023,ZPN-051,6
32227470,266343,M,36,2024-01,ZPN-005,ZPN-012,2
32227469,2651333,F,23,2024-01,GDL-249,GDL-048,17
32227468,445442,M,39,2024-01,GDL-087,GDL-093,2
32227467,1452063,M,29,2024-01,ZPN-058,GDL-176,14
32227466,2464655,F,33,2024-01,GDL-105,GDL-237,9
32227464,43555,M,47,2024-01,GDL-056,GDL-025,9
32227463,1726042,M,30,2024-01,GDL-097,GDL-093,11
32227462,2341510,M,18,2024-01,GDL-216,GDL-236,8
32227461,2322667,M,54,2024-01,GDL-198,GDL-089,12
32227460,1706770,M,19,2024-01,GDL-036,GDL-025,6
32227459,3352534,F,27,2024-01,GDL-049,GDL-130,16
32227458,2316716,F,32,2024-01,GDL-196,GDL-180,4
32227457,704305,M,33,2024-01,GDL-231,GDL-113,18
32227456,1234062,M,54,2024-01,GDL-007,GDL-179,11
32227455,2074653,F,31,2024-01,GDL-017,GDL-081,11
32227454,2737427,M,20,2024-01,GDL-011,GDL-106,9
32227452,2435755,M,26,2024-01,GDL-147,GDL-006,32
32227451,2614557,M,26,2024-01,GDL-196,GDL-022,10
32227450,750627,M,33,2024-01,GDL-025,GDL-096,5
32227447,1220343,F,34,2024-01,GDL-231,GDL-113,19
32227446,2734226,F,57,2024-01,GDL-015,GDL-104,8
32227445,1024463,M,36,2024-01,GDL-059,GDL-080,15
32227443,1430,M,36,2024-01,GDL-049,GDL-208,10
32227442,2107344,M,22,2024-01,GDL-193,GDL-027,13
32227441,2061715,M,41,2024-01,GDL-127,GDL-043,6
32227440,2665264,F,25,2024-01,GDL-049,GDL-063,6
32227438,1535713,M,32,2024-01,GDL-028,GDL-081,10
32227437,2207171,F,25,2024-01,GDL-224,GDL-030,22
32227435,2757447,M,27,2024-01,GDL-090,GDL-193,3
32227434,47146,M,56,2024-01,GDL-177,GDL-191,26
32227433,464302,M,26,2024-01,GDL-059,GDL-032,6
32227432,2735323,M,29,2024-01,GDL-024,GDL-063,7
32227431,1500257,M,30,2024-01,GDL-049,GDL-073,3
32227430,1647530,M,24,2024-01,GDL-059,GDL-032,7
32227429,1274235,M,40,2024-01,GDL-221,GDL-090,8
32227428,1625544,M,21,2024-01,ZPN-048,ZPN-051,7
32227427,305335,M,51,2024-01,GDL-051,GDL-030,11
32227426,425023,M,27,2024-01,ZPN-050,ZPN-016,9
32227425,53227,M,38,2024-01,GDL-105,GDL-064,14
32227424,730474,M,31,2024-01,GDL-089,GDL-217,15
32227423,1414140,M,22,2024-01,ZPN-048,ZPN-051,6
32227422,1407034,M,23,2024-01,ZPN-048,ZPN-051,6
32227419,1726031,M,21,2024-01,ZPN-048,ZPN-051,5
32227418,2274272,M,31,2024-01,GDL-056,GDL-076,1
32227417,2753410,M,44,2024-01,GDL-009,GDL-178,8
32227415,1736413,M,27,2024-01,GDL-016,GDL-036,8
32227413,650554,M,29,2024-01,GDL-154,ZPN-039,8
32227412,170371,M,42,2024-01,GDL-275,GDL-071,20
32227411,2623404,F,32,2024-01,ZPN-055,ZPN-006,6
32227410,1252246,M,49,2024-01,GDL-021,GDL-036,6
32227409,2323704,M,24,2024-01,GDL-219,GDL-200,5
32227408,1674032,M,28,2024-01,GDL-090,GDL-048,12
32227407,2724755,M,27,2024-01,GDL-219,GDL-200,4
32227406,350760,M,29,2024-01,GDL-198,GDL-080,13
32227405,615406,M,34,2024-01,GDL-211,GDL-084,10
32227404,1445741,M,19,2024-01,GDL-198,GDL-182,11
32227403,1467661,F,50,2024-01,GDL-090,GDL-181,13
32227402,37441,M,32,2024-01,TLQ-001,GDL-164,7
32227401,2322444,F,21,2024-01,GDL-065,GDL-085,2
32227399,2344430,M,31,2024-01,TLQ-014,GDL-194,3
32227398,215317,M,31,2024-01,GDL-088,GDL-177,12
32227396,2604376,F,25,2024-01,GDL-181,GDL-021,9
32227395,1467631,M,19,2024-01,GDL-090,GDL-181,13
32227392,1633525,F,23,2024-01,GDL-204,GDL-064,4
32227391,211764,M,42,2024-01,GDL-108,GDL-102,17
32227390,2357162,F,30,2024-01,GDL-143,GDL-043,8
32227389,2133057,F,29,2024-01,GDL-060,GDL-102,19
32227388,2076531,M,47,2024-01,GDL-141,GDL-141,12
32227387,303641,F,44,2024-01,GDL-115,GDL-027,8
32227386,2245510,M,24,2024-01,GDL-131,GDL-149,8
32227385,7337,M,41,2024-01,GDL-004,GDL-077,8
32227384,155042,M,37,2024-01,GDL-009,GDL-102,11
32227383,556363,F,28,2024-01,GDL-007,GDL-236,22
32227382,166714,M,28,2024-01,GDL-240,GDL-205,20
32227381,372607,M,47,2024-01,GDL-025,GDL-028,8
32227380,576711,M,25,2024-01,GDL-034,GDL-184,14
32227379,2203176,M,20,2024-01,ZPN-048,ZPN-051,6
32227378,1636172,M,31,2024-01,GDL-036,GDL-087,17
32227377,17036,M,42,2024-01,GDL-108,GDL-198,4
32227376,762710,M,52,2024-01,GDL-048,GDL-046,4
32227375,750120,M,26,2024-01,ZPN-048,ZPN-051,6
32227374,510361,F,30,2024-01,GDL-009,GDL-106,5
32227373,432746,M,26,2024-01,GDL-178,GDL-108,5
32227372,710537,M,28,2024-01,ZPN-031,GDL-121,11
32227371,1652555,M,21,2024-01,ZPN-048,ZPN-051,6
32227370,446606,M,29,2024-01,GDL-115,GDL-059,6
32227369,1562663,F,26,2024-01,GDL-021,GDL-054,8
32227368,370373,M,34,2024-01,GDL-032,GDL-030,11
32227367,532334,M,28,2024-01,ZPN-048,ZPN-051,7
32227366,111202,M,53,2024-01,GDL-101,GDL-032,17
32227365,1123331,M,32,2024-01,GDL-233,GDL-122,25
32227364,440363,M,29,2024-01,GDL-199,GDL-025,5
32227363,202604,F,29,2024-01,GDL-210,GDL-204,8
32227362,432515,M,32,2024-01,ZPN-051,ZPN-048,7
32227361,2116301,M,28,2024-01,GDL-108,GDL-129,25
32227360,2143265,M,25,2024-01,GDL-049,GDL-071,4
32227359,2741767,M,25,2024-01,GDL-145,ZPN-067,11
32227358,2322524,M,23,2024-01,ZPN-069,ZPN-006,6
32227357,2673116,M,21,2024-01,GDL-204,GDL-084,3
32227356,654544,M,30,2024-01,GDL-107,GDL-193,9
32227355,435561,M,25,2024-01,GDL-076,GDL-072,8
32227354,1144462,M,26,2024-01,GDL-049,GDL-106,12
32227353,2653627,M,26,2024-01,GDL-102,GDL-103,4
32227352,2652202,F,23,2024-01,GDL-017,GDL-121,7
32227351,1303563,M,37,2024-01,GDL-162,GDL-256,9
32227350,472002,M,31,2024-01,GDL-014,GDL-009,6
32227349,2746573,M,28,2024-01,GDL-097,GDL-230,11
32227348,2515672,M,23,2024-01,ZPN-055,ZPN-054,2
32227347,264515,F,35,2024-01,GDL-067,GDL-051,4
32227346,412555,M,38,2024-01,GDL-100,GDL-098,8
32227345,322162,M,52,2024-01,GDL-203,GDL-230,2
32227344,1052027,M,22,2024-01,GDL-073,GDL-132,11
32227343,2503006,M,20,2024-01,GDL-182,GDL-032,10
32227342,2466247,F,26,2024-01,GDL-169,GDL-165,3
32227341,710116,F,27,2024-01,GDL-229,GDL-203,4
32227340,2472325,M,33,2024-01,GDL-068,GDL-103,13
32227338,2436522,M,41,2024-01,ZPN-055,ZPN-020,5
32227337,1767546,M,26,2024-01,GDL-061,GDL-022,9
32227336,2763376,M,24,2024-01,ZPN-001,ZPN-012,5
32227335,177471,M,38,2024-01,GDL-193,GDL-106,14
32227334,2120721,M,25,2024-01,ZPN-051,ZPN-049,13
32227333,2532475,M,19,2024-01,GDL-160,GDL-184,6
32227332,1714465,M,24,2024-01,GDL-200,GDL-093,16
32227331,456054,M,31,2024-01,GDL-216,GDL-090,2
32227329,50334,M,36,2024-01,GDL-112,GDL-132,14
32227328,1021337,F,43,2024-01,GDL-090,GDL-022,11
32227327,612760,M,50,2024-01,GDL-208,GDL-210,3
32227326,1673675,M,44,2024-01,(GDL-235),GDL-049,28
32227324,370407,M,34,2024-01,GDL-229,ZPN-070,11
32227323,2733627,M,19,2024-01,GDL-056,GDL-026,4
32227322,2000444,M,39,2024-01,GDL-096,ZPN-056,14
32227321,1501076,M,38,2024-01,GDL-083,GDL-080,15
32227320,1625712,M,32,2024-01,ZPN-043,GDL-157,7
32227319,247737,M,64,2024-01,GDL-031,GDL-189,21
32227318,635167,M,29,2024-01,GDL-056,GDL-038,10
32227317,353510,M,62,2024-01,GDL-022,GDL-089,5
32227315,730474,M,31,2024-01,GDL-249,GDL-089,10
32227314,1175642,M,43,2024-01,GDL-110,GDL-085,11
32227313,377416,M,42,2024-01,GDL-183,GDL-032,7
32227312,2435755,M,26,2024-01,ZPN-073,GDL-147,11
32227311,764274,M,30,2024-01,GDL-038,GDL-121,13
32227310,1711702,M,28,2024-01,GDL-028,GDL-009,4
32227309,3345717,F,20,2024-01,GDL-048,GDL-061,4
32227308,1203031,M,24,2024-01,ZPN-025,ZPN-048,6
32227307,152334,M,51,2024-01,GDL-193,GDL-028,17
32227306,1613444,M,26,2024-01,GDL-043,GDL-032,14
32227305,2752734,F,27,2024-01,GDL-108,GDL-050,18
32227304,1211061,M,34,2024-01,GDL-049,GDL-064,7
32227303,553245,M,30,2024-01,GDL-149,ZPN-038,12
32227302,2742413,M,24,2024-01,GDL-102,GDL-210,17
32227299,1123733,M,29,2024-01,GDL-162,GDL-184,4
32227298,2745300,M,34,2024-01,GDL-224,GDL-204,22
32227297,743713,M,54,2024-01,GDL-119,GDL-199,22
32227296,764274,M,30,2024-01,GDL-047,GDL-038,1
32227295,2524211,M,21,2024-01,GDL-037,GDL-036,2
32227294,625674,F,35,2024-01,GDL-026,GDL-040,15
32227293,1002675,F,30,2024-01,GDL-047,GDL-121,14
32227292,2403464,F,22,2024-01,GDL-052,GDL-032,5
32227291,2340421,F,30,2024-01,GDL-090,GDL-181,7
32227290,1673675,M,44,2024-01,(GDL-235),(GDL-235),3
32227289,564000,M,28,2024-01,GDL-081,GDL-067,4
32227288,261204,F,39,2024-01,GDL-083,GDL-049,5
32227287,1363203,M,30,2024-01,ZPN-001,ZPN-012,2
32227286,2604646,M,31,2024-01,GDL-106,GDL-096,4
32227285,447645,M,29,2024-01,ZPN-001,ZPN-012,2
32227284,677116,M,42,2024-01,GDL-007,GDL-034,8
32227283,3345717,F,20,2024-01,GDL-048,GDL-048,1
32227282,2323167,M,30,2024-01,GDL-115,GDL-030,14
32227281,410333,M,26,2024-01,GDL-198,GDL-001,8
32227280,2754061,M,32,2024-01,GDL-009,GDL-106,6
32227279,2757532,M,43,2024-01,TLQ-002,GDL-194,7
32227277,2614661,M,26,2024-01,GDL-251,GDL-078,10
32227276,2151163,F,23,2024-01,GDL-059,GDL-078,6
32227275,1562215,M,37,2024-01,GDL-019,GDL-106,11
32227274,2753416,M,54,2024-01,ZPN-032,ZPN-076,11
32227273,2753413,M,22,2024-01,ZPN-032,ZPN-076,12
32227271,1246652,F,22,2024-01,ZPN-048,ZPN-051,6
32227270,2500014,M,26,2024-01,GDL-183,GDL-114,18
32227269,2730574,M,54,2024-01,GDL-143,ZPN-072,14
32227268,2762232,M,36,2024-01,ZPN-002,ZPN-051,13
32227267,2426116,F,26,2024-01,GDL-113,GDL-098,5
32227266,2321366,M,25,2024-01,GDL-157,GDL-138,7
32227265,1060321,F,36,2024-01,GDL-067,GDL-208,6
32227264,437313,M,30,2024-01,GDL-026,GDL-183,9
32227263,574046,M,24,2024-01,ZPN-055,ZPN-051,5
32227262,2564136,F,19,2024-01,GDL-001,GDL-179,20
32227261,1423441,M,22,2024-01,GDL-052,GDL-050,3
32227260,2742564,M,23,2024-01,GDL-267,GDL-180,7
32227259,1620017,M,23,2024-01,GDL-200,ZPN-020,22
32227258,334273,M,56,2024-01,GDL-057,GDL-032,5
32227257,2365754,F,21,2024-01,GDL-112,GDL-084,13
32227256,705242,M,37,2024-01,GDL-112,GDL-084,13
32227255,1060101,M,34,2024-01,GDL-178,GDL-183,11
32227254,216202,M,48,2024-01,ZPN-032,ZPN-038,3
32227253,1262033,F,26,2024-01,GDL-024,GDL-048,4
32227252,1307614,M,27,2024-01,GDL-204,GDL-065,7
32227251,625674,F,35,2024-01,GDL-267,GDL-026,4
32227250,2736057,F,28,2024-01,GDL-199,GDL-018,17
32227249,2507210,M,31,2024-01,GDL-243,GDL-201,3
32227248,1373020,M,42,2024-01,TLQ-001,TLQ-009,7
32227244,1444754,F,39,2024-01,GDL-090,GDL-087,9
32227243,405740,M,45,2024-01,GDL-229,GDL-244,16
32227242,2132642,M,20,2024-01,GDL-195,GDL-202,17
32227241,2705452,M,25,2024-01,TLQ-010,GDL-184,14
32227240,2076531,M,47,2024-01,GDL-183,GDL-141,13
32227239,500057,M,46,2024-01,GDL-098,GDL-093,18
32227238,2220001,M,23,2024-01,GDL-017,GDL-019,2
32227237,2323167,M,30,2024-01,GDL-098,GDL-115,4
32227236,1273110,M,29,2024-01,GDL-049,ZPN-037,24
32227233,1122071,M,39,2024-01,GDL-187,GDL-022,8
32227232,2516456,M,17,2024-01,GDL-212,GDL-090,5
32227231,730361,F,34,2024-01,GDL-083,GDL-086,11
32227230,1303260,M,34,2024-01,GDL-113,GDL-062,8
32227229,705721,M,53,2024-01,ZPN-028,GDL-100,27
32227228,2555135,M,43,2024-01,GDL-199,GDL-091,4
32227226,2410615,M,28,2024-01,GDL-159,GDL-187,6
32227224,1052027,M,22,2024-01,GDL-222,GDL-073,12
32227223,401506,M,35,2024-01,GDL-107,GDL-101,10
32227222,2765053,F,29,2024-01,GDL-070,GDL-017,12
32227221,632533,M,27,2024-01,GDL-098,GDL-179,13
32227220,2603103,M,28,2024-01,GDL-134,GDL-157,10
32227219,420241,F,42,2024-01,GDL-067,GDL-081,5
32227218,641666,M,36,2024-01,GDL-269,GDL-059,22
32227217,320015,M,26,2024-01,GDL-164,GDL-075,14
32227216,2555377,M,27,2024-01,GDL-254,GDL-089,23
32227215,507564,F,45,2024-01,GDL-050,GDL-246,13
32227214,550317,F,30,2024-01,GDL-112,GDL-009,7
32227213,1574270,M,46,2024-01,GDL-225,GDL-194,3
32227212,1260270,M,23,2024-01,GDL-183,GDL-071,9
32227209,2653627,M,26,2024-01,GDL-017,GDL-102,6
32227208,1752504,M,31,2024-01,GDL-171,GDL-022,23
32227206,1202512,M,29,2024-01,GDL-182,GDL-103,2
32227205,573122,M,29,2024-01,GDL-083,GDL-083,5
32227204,1440046,M,36,2024-01,GDL-192,GDL-087,8
32227203,2640534,M,34,2024-01,GDL-054,GDL-026,7
32227202,1444754,F,39,2024-01,GDL-202,GDL-090,5
32227201,2131531,M,25,2024-01,GDL-112,GDL-022,6
32227200,2531023,M,33,2024-01,GDL-183,GDL-003,13
32227196,1462437,M,24,2024-01,GDL-049,GDL-133,11
32227195,56166,M,58,2024-01,GDL-009,GDL-014,6
32227194,1262633,M,31,2024-01,GDL-087,GDL-015,7
32227193,2753132,M,34,2024-01,ZPN-051,ZPN-055,7
32227192,271217,M,45,2024-01,GDL-091,GDL-106,13
32227191,1307344,F,30,2024-01,GDL-117,GDL-009,11
32227188,277533,M,42,2024-01,GDL-076,GDL-183,10
32227187,2120074,F,25,2024-01,GDL-189,GDL-049,8
32227186,722045,M,54,2024-01,GDL-187,GDL-200,16
32227185,350760,M,29,2024-01,TLQ-004,GDL-194,5
32227184,2110642,F,54,2024-01,GDL-015,GDL-192,14
32227183,356004,M,32,2024-01,TLQ-006,TLQ-011,1
32227182,1622712,M,34,2024-01,GDL-197,GDL-165,10
32227181,626273,M,58,2024-01,GDL-108,GDL-050,13
32227178,730361,F,34,2024-01,GDL-067,GDL-083,5
32227177,2425704,M,42,2024-01,GDL-090,GDL-100,12
32227176,1063324,M,31,2024-01,GDL-253,GDL-095,12
32227175,1627147,F,33,2024-01,GDL-060,GDL-078,6
32227174,2637646,F,27,2024-01,GDL-097,GDL-087,14
32227173,510042,M,57,2024-01,GDL-225,GDL-205,19
32227172,750624,M,28,2024-01,GDL-077,GDL-023,5
32227171,336237,M,35,2024-01,GDL-159,GDL-184,5
32227168,2307453,M,40,2024-01,GDL-048,GDL-063,4
32227167,771012,M,35,2024-01,GDL-022,GDL-026,5
32227166,1012405,M,29,2024-01,GDL-186,ZPN-061,23
32227165,1542566,M,38,2024-01,GDL-008,GDL-012,11
32227164,1663200,M,22,2024-01,GDL-163,GDL-184,3
32227163,770347,M,31,2024-01,ZPN-048,ZPN-051,6
32227162,454545,M,62,2024-01,GDL-100,GDL-192,8
32227161,1652415,M,26,2024-01,GDL-169,GDL-165,2
32227160,2000650,M,33,2024-01,GDL-026,GDL-074,6
32227159,2047471,M,33,2024-01,GDL-108,GDL-163,16
32227158,2206641,M,27,2024-01,GDL-149,GDL-140,5
32227157,352757,M,28,2024-01,GDL-050,GDL-105,6
32227156,2763104,F,19,2024-01,ZPN-001,ZPN-012,6
32227155,2744726,M,44,2024-01,GDL-104,GDL-050,6
32227154,672243,M,44,2024-01,ZPN-050,ZPN-018,3
32227151,1572511,M,28,2024-01,GDL-164,GDL-184,5
32227150,1246564,M,32,2024-01,GDL-078,GDL-014,13
32227147,320015,M,26,2024-01,GDL-184,GDL-164,4
32227146,214340,M,54,2024-01,GDL-181,GDL-090,3
32227145,2205621,M,34,2024-01,GDL-182,GDL-020,4
32227144,643354,F,49,2024-01,TLQ-001,TLQ-012,15
32227143,1177421,M,26,2024-01,GDL-106,GDL-104,3
32227141,147477,M,43,2024-01,GDL-121,GDL-181,16
32227139,756530,M,34,2024-01,GDL-104,GDL-036,5
32227138,2061332,F,25,2024-01,GDL-142,GDL-134,4
32227136,2524750,M,39,2024-01,GDL-054,GDL-180,6
32227134,2641004,F,23,2024-01,GDL-271,GDL-159,7
32227131,2562775,F,47,2024-01,GDL-050,GDL-180,14
32227130,1567467,M,34,2024-01,GDL-031,GDL-040,5
32227126,147505,F,34,2024-01,GDL-232,GDL-220,6
32227125,2736500,M,25,2024-01,GDL-082,GDL-248,13
32227123,1346144,M,25,2024-01,GDL-164,GDL-184,3
32227122,1402442,M,39,2024-01,GDL-009,GDL-022,4
32227121,224725,M,34,2024-01,GDL-232,GDL-220,6
32227120,730570,F,28,2024-01,GDL-155,ZPN-072,16
32227119,1620017,M,23,2024-01,GDL-159,GDL-200,18
32227117,2561463,F,21,2024-01,GDL-056,GDL-032,7
32227116,2623632,M,26,2024-01,ZPN-054,ZPN-048,5
32227113,1734626,M,22,2024-01,GDL-001,GDL-026,7
32227112,1021337,F,43,2024-01,ZPN-030,GDL-090,23
32227108,1176236,F,32,2024-01,GDL-216,GDL-090,2
32227107,633603,M,44,2024-01,ZPN-030,GDL-090,24
32227106,577701,M,32,2024-01,GDL-001,GDL-033,9
32227105,457617,M,45,2024-01,GDL-251,GDL-244,5
32227104,1145675,M,40,2024-01,GDL-089,GDL-050,7
32227101,2261117,M,29,2024-01,GDL-058,GDL-183,6
32227100,2470144,F,25,2024-01,GDL-031,GDL-030,6
32227099,2147302,F,34,2024-01,GDL-016,GDL-129,10
32227098,2547727,M,26,2024-01,GDL-182,GDL-107,9
32227097,1247147,M,24,2024-01,TLQ-001,GDL-165,3
32227096,667276,M,36,2024-01,GDL-234,GDL-009,13
32227095,2353203,M,21,2024-01,GDL-111,GDL-052,9
32227093,2376617,M,28,2024-01,GDL-067,GDL-002,11
32227091,1066156,M,42,2024-01,GDL-225,GDL-226,8
32227089,1652555,M,21,2024-01,GDL-182,GDL-009,5
32227088,2110301,M,30,2024-01,GDL-219,GDL-090,10
32227087,77135,F,45,2024-01,GDL-078,GDL-065,16
32227086,2125145,M,33,2024-01,TLQ-015,GDL-194,5
32227085,7004,M,47,2024-01,GDL-110,GDL-032,14
32227084,634471,F,56,2024-01,GDL-040,GDL-185,26
32227083,722045,M,54,2024-01,GDL-202,GDL-187,15
32227082,203021,M,43,2024-01,GDL-145,GDL-049,21
32227081,2756306,M,51,2024-01,ZPN-048,ZPN-051,6
32227080,257213,M,33,2024-01,GDL-082,GDL-038,4
32227079,2325364,M,58,2024-01,GDL-187,GDL-106,6
32227078,1137527,M,57,2024-01,ZPN-048,ZPN-051,6
32227077,1676406,M,36,2024-01,GDL-198,GDL-180,5
32227073,2276324,M,43,2024-01,GDL-078,GDL-130,18
32227072,2206655,M,30,2024-01,ZPN-060,ZPN-076,5
32227071,637125,M,25,2024-01,GDL-220,GDL-090,11
32227067,1012242,F,28,2024-01,GDL-159,GDL-190,7
32227066,1513143,F,28,2024-01,GDL-159,GDL-190,7
32227064,657514,M,32,2024-01,GDL-026,GDL-032,2
32227063,742332,M,37,2024-01,GDL-004,GDL-021,5
32227060,1705115,M,26,2024-01,GDL-163,GDL-266,7
32227059,1744702,M,53,2024-01,GDL-193,GDL-028,11
32227058,770347,M,31,2024-01,GDL-193,GDL-192,3
32227057,320015,M,26,2024-01,GDL-075,GDL-184,14
32227056,2062275,M,28,2024-01,GDL-159,GDL-168,11
32227055,2705403,M,34,2024-01,GDL-082,GDL-033,11
32227054,1472072,M,25,2024-01,GDL-019,GDL-122,7
32227051,1662656,M,27,2024-01,GDL-237,GDL-191,6
32227049,1051703,F,48,2024-01,GDL-004,GDL-090,9
32227048,2546640,F,25,2024-01,GDL-049,GDL-030,8
32227046,777232,F,35,2024-01,GDL-199,GDL-200,2
32227045,64163,M,38,2024-01,GDL-187,GDL-089,13
32227044,667516,M,29,2024-01,GDL-199,GDL-187,7
32227042,1774242,M,26,2024-01,GDL-159,GDL-162,4
32227039,22253,M,54,2024-01,GDL-187,GDL-027,5
32227038,1274760,M,28,2024-01,GDL-063,GDL-065,4
32227035,2563154,M,27,2024-01,GDL-049,GDL-030,6
32227034,762710,M,52,2024-01,GDL-057,GDL-048,8
32227032,1132426,M,53,2024-01,GDL-036,GDL-041,10
32227029,564465,M,35,2024-01,GDL-078,GDL-253,9
32227024,262455,M,57,2024-01,GDL-056,GDL-106,9
32227023,573122,M,29,2024-01,GDL-014,GDL-073,19
32227022,2143012,M,27,2024-01,GDL-143,GDL-149,5
32227020,207457,M,52,2024-01,GDL-048,GDL-110,15
